"Index" "Open" "High" "Low" "Price"
"2014-08-29" 271.619995 271.619995 269.649994 270.480011
"2014-09-02" 270.079987 274.359985 269.929993 272.779999
"2014-09-03" 272.899994 274.480011 271.890015 272.839996
"2014-09-04" 272.829987 274.420013 270.390015 271.220001
"2014-09-05" 270.910004 272.579987 269.23999 272.279999
"2014-09-08" 272.160004 273.179993 269.769989 270.709991
"2014-09-09" 270.910004 270.910004 267.609985 267.869995
"2014-09-10" 269.359985 269.359985 265.410004 267.910004
"2014-09-11" 266.709991 271.549988 266.709991 270.149994
"2014-09-12" 270.100006 271.75 267.630005 269.119995
"2014-09-15" 269.570007 269.570007 266.700012 267.51001
"2014-09-16" 267.579987 269.540009 265.279999 267.859985
"2014-09-17" 267.890015 268.859985 265.76001 267.190002
"2014-09-18" 267.440002 269.170013 266.450012 268.040009
"2014-09-19" 268.570007 270.410004 264.630005 265.359985
"2014-09-22" 265.399994 265.690002 261.309998 262.269989
"2014-09-23" 262.100006 262.200012 259.26001 259.410004
"2014-09-24" 259.850006 262.980011 257.98999 262.170013
"2014-09-25" 260.809998 261.769989 257.559998 258.679993
"2014-09-26" 258.950012 260.029999 257.019989 258.339996
"2014-09-29" 254.759995 258.380005 254.759995 257.359985
"2014-09-30" 256.559998 258.140015 255.020004 256.130005
"2014-10-01" 256.690002 257.399994 251.429993 251.789993
"2014-10-02" 251.990005 253.660004 249.089996 251.419998
"2014-10-03" 252.75 254.050003 251.559998 252.339996
"2014-10-06" 253.960007 254.490005 251.940002 253.589996
"2014-10-07" 252.039993 252.979996 248.470001 248.520004
"2014-10-08" 248.770004 252.940002 246.320007 252.610001
"2014-10-09" 251.660004 252.529999 246.309998 247.259995
"2014-10-10" 247.960007 248.470001 239.839996 240.270004
"2014-10-13" 240.600006 242.309998 236.169998 236.649994
"2014-10-14" 237.259995 239.690002 236.020004 236.419998
"2014-10-15" 232.630005 235.869995 229.600006 233.850006
"2014-10-16" 228.899994 237.850006 228.300003 236.639999
"2014-10-17" 240 242.119995 239.860001 240.919998
"2014-10-20" 240.029999 241.929993 237.179993 241.649994
"2014-10-21" 244.949997 250.600006 244.509995 250.580002
"2014-10-22" 250 250.169998 244.729996 245.240005
"2014-10-23" 248.529999 251.460007 246.740005 250.289993
"2014-10-24" 250.889999 253.360001 248.960007 252
"2014-10-27" 251.899994 253.669998 250.080002 253.199997
"2014-10-28" 254.839996 257.070007 253.009995 256.929993
"2014-10-29" 256.899994 257.119995 253 255.630005
"2014-10-30" 254.75 258.799988 254.039993 257.899994
"2014-10-31" 261.059998 262.130005 257.170013 258.470001
"2014-11-03" 258.369995 261.660004 257.709991 259.630005
"2014-11-04" 259.700012 261.329987 257.820007 259.809998
"2014-11-05" 260.820007 261.5 258.820007 259.790009
"2014-11-06" 259.730011 263.980011 258.73999 263.619995
"2014-11-07" 272 278.079987 269.26001 277.690002
"2014-11-10" 277.5 280.76001 276.049988 280.279999
"2014-11-11" 280.410004 288.559998 279.079987 287.029999
"2014-11-12" 285.410004 287.679993 283.079987 284.700012
"2014-11-13" 285.440002 290.929993 284.98999 290.029999
"2014-11-14" 289.640015 290.649994 285.579987 288.269989
"2014-11-17" 289.630005 293.029999 287.619995 288.970001
"2014-11-18" 288.25 293.670013 288.25 291.649994
"2014-11-19" 291.470001 293.309998 290.579987 292.410004
"2014-11-20" 290.299988 293.459991 290.299988 292.51001
"2014-11-21" 294.399994 295.829987 292.799988 293.540009
"2014-11-24" 293.619995 297.350006 293.619995 296.890015
"2014-11-25" 298.829987 300.309998 295.5 295.929993
"2014-11-26" 296.359985 296.670013 292.630005 294.079987
"2014-11-28" 292.529999 295.290009 292.209991 293.26001
"2014-12-01" 291.299988 294.470001 290.209991 292.040009
"2014-12-02" 292.809998 296.480011 292.809998 294.790009
"2014-12-03" 293.570007 298.649994 293 298.429993
"2014-12-04" 298.859985 300.329987 296.910004 298.109985
"2014-12-05" 298.029999 299.26001 294.160004 295.700012
"2014-12-08" 294.390015 298.390015 291.549988 292
"2014-12-09" 288.579987 293.209991 288.579987 292.679993
"2014-12-10" 292.220001 293.769989 285.619995 286.649994
"2014-12-11" 290.070007 294.399994 288.220001 290.339996
"2014-12-12" 288.109985 291.579987 287.23999 287.700012
"2014-12-15" 289.25 290.660004 278.459991 281.130005
"2014-12-16" 279.149994 283.690002 279.01001 279.170013
"2014-12-17" 279.730011 290.51001 278.679993 290.149994
"2014-12-18" 288.5 296.059998 288.5 295.820007
"2014-12-19" 295.730011 301.549988 294.26001 300.359985
"2014-12-22" 301.309998 301.880005 296.920013 301.140015
"2014-12-23" 303.890015 303.980011 299.970001 301.049988
"2014-12-24" 302.230011 304.23999 301.23999 302.880005
"2014-12-26" 303.140015 305.609985 302.98999 304.329987
"2014-12-29" 303.480011 306.920013 302.98999 305.890015
"2014-12-30" 305.200012 306.910004 303.769989 305.440002
"2014-12-31" 305.269989 308.670013 302.399994 302.459991
"2015-01-02" 303.200012 306.910004 299.070007 301.950012
"2015-01-05" 299.609985 300.73999 294.619995 295.450012
"2015-01-06" 295.119995 297.730011 288.940002 291.119995
"2015-01-07" 295.390015 296.619995 293.519989 296.48999
"2015-01-08" 299.959991 303.839996 298.589996 300.720001
"2015-01-09" 301.679993 302.700012 297.859985 299.279999
"2015-01-12" 299.670013 299.670013 294.75 296.320007
"2015-01-13" 298.26001 303.459991 292.980011 296.640015
"2015-01-14" 293.820007 298.190002 291.959991 297.190002
"2015-01-15" 297.25 297.25 286.350006 289.089996
"2015-01-16" 287.950012 292.519989 287.890015 292
"2015-01-20" 293.859985 296 289.589996 294.549988
"2015-01-21" 295.109985 297.429993 293.070007 295.769989
"2015-01-22" 298.019989 307.649994 294.369995 304.769989
"2015-01-23" 304.559998 305.380005 302.390015 303.049988
"2015-01-26" 301.619995 303.980011 298.890015 303.5
"2015-01-27" 299.98999 301.809998 296.369995 298.5
"2015-01-28" 300.75 306.359985 298.920013 299.769989
"2015-01-29" 299.209991 306.609985 296.48999 305.559998
"2015-01-30" 304.220001 305.98999 299.230011 303.950012
"2015-02-02" 304.929993 308.149994 300.809998 307.079987
"2015-02-03" 308.299988 312.209991 306.059998 311.290009
"2015-02-04" 311.279999 312.899994 308.309998 310.48999
"2015-02-05" 313.01001 314.070007 309.790009 311.269989
"2015-02-06" 328 328 306.899994 308.910004
"2015-02-09" 305.950012 308.089996 302.890015 304.839996
"2015-02-10" 305.769989 307.049988 302.019989 302.880005
"2015-02-11" 302.950012 305.980011 301.959991 303.420013
"2015-02-12" 305.829987 308.579987 305.829987 307.130005
"2015-02-13" 306.730011 308.910004 305.640015 307
"2015-02-17" 306.519989 310.25 305.019989 309.130005
"2015-02-18" 308.040009 311.940002 306.320007 310
"2015-02-19" 309.390015 311.98999 308.429993 309.220001
"2015-02-20" 308.440002 314.190002 306.480011 313.630005
"2015-02-23" 313.630005 314.950012 310.799988 312.470001
"2015-02-24" 312.75 314.75 312.220001 313.040009
"2015-02-25" 313.089996 318.609985 311.570007 316.920013
"2015-02-26" 315.890015 317.549988 314.299988 314.660004
"2015-02-27" 313.809998 316.190002 313.690002 314.170013
"2015-03-02" 314.070007 318.25 311.649994 317.519989
"2015-03-03" 317.220001 317.959991 311.670013 315.190002
"2015-03-04" 312.73999 315.160004 309.829987 312.980011
"2015-03-05" 313.5 314.779999 311.450012 313.660004
"2015-03-06" 312.579987 314.269989 310.529999 310.970001
"2015-03-09" 308.929993 312.619995 308.73999 310.380005
"2015-03-10" 308.149994 309.609985 305.519989 306.269989
"2015-03-11" 306.73999 310.570007 305.890015 309.459991
"2015-03-12" 312.070007 317.920013 311.679993 317.089996
"2015-03-13" 317.029999 318.75 313.01001 314.649994
"2015-03-16" 317.570007 322.040009 316.48999 320.730011
"2015-03-17" 318.220001 320.890015 316.079987 320.540009
"2015-03-18" 316.200012 326.570007 316.200012 324.390015
"2015-03-19" 327.959991 332.470001 325.070007 330.709991
"2015-03-20" 331.829987 332.450012 330.26001 331.839996
"2015-03-23" 332.420013 333.450012 328.51001 328.670013
"2015-03-24" 327.769989 329.459991 324.869995 325.170013
"2015-03-25" 325.309998 327.649994 320.089996 320.399994
"2015-03-26" 318.609985 320.839996 318.149994 318.880005
"2015-03-27" 319.619995 324.549988 318.640015 323.290009
"2015-03-30" 323.890015 327.670013 323.570007 324.829987
"2015-03-31" 321.920013 331.019989 321.920013 328.649994
"2015-04-01" 327.420013 327.420013 320.540009 325.089996
"2015-04-02" 323.309998 326.700012 319.700012 321.470001
"2015-04-06" 320.290009 327.019989 320.290009 326.160004
"2015-04-07" 326.5 329.709991 322.880005 322.899994
"2015-04-08" 322.899994 327.459991 322.420013 326.769989
"2015-04-09" 325.950012 329.420013 324.26001 329.230011
"2015-04-10" 331.170013 332.130005 327.130005 331.149994
"2015-04-13" 331.339996 333.470001 327.100006 327.600006
"2015-04-14" 327.73999 328.140015 323.709991 324.5
"2015-04-15" 325.410004 328.26001 325.269989 327.089996
"2015-04-16" 327.480011 327.579987 324.549988 325.73999
"2015-04-17" 324.279999 325.23999 319.040009 320.540009
"2015-04-20" 321.839996 325.01001 320.679993 323.190002
"2015-04-21" 325.079987 325.079987 322.519989 323.480011
"2015-04-22" 322.600006 324.529999 320.269989 324.140015
"2015-04-23" 324.23999 326.649994 323.070007 324.359985
"2015-04-24" 324.519989 326.470001 321.410004 322.059998
"2015-04-27" 322.559998 324.850006 319.25 320.019989
"2015-04-28" 320.079987 323.73999 317.820007 322.429993
"2015-04-29" 321.399994 322.839996 318.170013 320.559998
"2015-04-30" 318.079987 323.769989 315.190002 317.01001
"2015-05-01" 318.179993 322.119995 317.309998 320.5
"2015-05-04" 320.970001 324.25 320.970001 324.040009
"2015-05-05" 322.589996 324.869995 318.950012 321.230011
"2015-05-06" 321.320007 323.679993 319.269989 323.390015
"2015-05-07" 324.529999 325.75 319.720001 321.890015
"2015-05-08" 338.25 338.48999 324.660004 326.290009
"2015-05-11" 325.040009 327.459991 323.649994 325.019989
"2015-05-12" 323.869995 324.600006 321.320007 321.609985
"2015-05-13" 323.329987 326 320.589996 323.420013
"2015-05-14" 324.809998 325.619995 322.720001 325.600006
"2015-05-15" 326.570007 327.609985 323.73999 325.619995
"2015-05-18" 324.25 328.220001 324.019989 327.549988
"2015-05-19" 328.01001 330.480011 326.369995 329.589996
"2015-05-20" 329.589996 332.230011 327.859985 331.299988
"2015-05-21" 331.600006 333.200012 328.200012 330.839996
"2015-05-22" 330.440002 331.549988 328.600006 330.589996
"2015-05-26" 328.299988 328.299988 324.029999 325.279999
"2015-05-27" 326.730011 330.209991 326.649994 330.019989
"2015-05-28" 329.440002 331.209991 327.630005 328.179993
"2015-05-29" 326.420013 328.109985 324 324.679993
"2015-06-01" 325.160004 327.709991 321.799988 325.609985
"2015-06-02" 324.940002 330.98999 322.98999 329.209991
"2015-06-03" 331.179993 336.399994 329.529999 336.130005
"2015-06-04" 334.76001 336.579987 329.140015 329.890015
"2015-06-05" 329.100006 330.779999 328.029999 329.660004
"2015-06-08" 329.459991 331.089996 327.549988 328.320007
"2015-06-09" 329.480011 333.23999 327.579987 332.660004
"2015-06-10" 333.619995 338.019989 333.619995 336.890015
"2015-06-11" 337.75 340.25 337.200012 340.089996
"2015-06-12" 338.869995 340.049988 335.899994 337.540009
"2015-06-15" 336.480011 337.589996 331.339996 336.609985
"2015-06-16" 335.609985 340.019989 335.609985 339.410004
"2015-06-17" 340.579987 343.519989 338.890015 343.140015
"2015-06-18" 342.910004 346.670013 341.149994 342.040009
"2015-06-19" 343.079987 343.079987 337.980011 338
"2015-06-22" 340.709991 343.679993 338.649994 343.290009
"2015-06-23" 343.339996 345.649994 341.970001 343.440002
"2015-06-24" 343.730011 344.850006 341.070007 342.450012
"2015-06-25" 342.76001 343.429993 337.290009 342.480011
"2015-06-26" 343.480011 346.140015 340.470001 343.119995
"2015-06-29" 340.75 342.790009 337.859985 339
"2015-06-30" 342 342.369995 338.730011 341.459991
"2015-07-01" 343.959991 348.269989 341.959991 344.959991
"2015-07-02" 345.519989 346.799988 342.869995 346.459991
"2015-07-06" 343.929993 348.869995 341.850006 346.130005
"2015-07-07" 346.850006 346.850006 341.700012 345.279999
"2015-07-08" 342.48999 343.26001 327.73999 329.01001
"2015-07-09" 333.429993 333.429993 327.929993 329.100006
"2015-07-10" 331.609985 335.579987 331.109985 334.640015
"2015-07-13" 337.200012 340.290009 335.959991 339.790009
"2015-07-14" 340.790009 342.73999 339.820007 341.880005
"2015-07-15" 342.959991 343.350006 339.48999 340.869995
"2015-07-16" 343.230011 345.980011 340.540009 345.670013
"2015-07-17" 345.570007 346.609985 343.559998 345.01001
"2015-07-20" 346.01001 350.109985 344.98999 346.920013
"2015-07-21" 345.950012 348.299988 339.029999 341
"2015-07-22" 340.730011 347 339.720001 340.350006
"2015-07-23" 341.350006 342.899994 336.829987 337.519989
"2015-07-24" 337.600006 340.910004 334.579987 335.730011
"2015-07-27" 334 334 328.299988 329.570007
"2015-07-28" 332.25 336.920013 329.76001 334.98999
"2015-07-29" 334.660004 341.26001 333.109985 337.75
"2015-07-30" 337.640015 344.26001 334.109985 340.380005
"2015-07-31" 336.970001 338 327.429993 337.600006
"2015-08-03" 338.410004 339.540009 330.940002 332.98999
"2015-08-04" 332.51001 335.519989 328.98999 330
"2015-08-05" 332.079987 334.910004 330.029999 332.959991
"2015-08-06" 332.480011 335.799988 326 327.100006
"2015-08-07" 327.369995 329.670013 324.089996 329.329987
"2015-08-10" 329.209991 336 329.209991 334.119995
"2015-08-11" 329.5 330.98999 325.100006 327.5
"2015-08-12" 325 327.709991 316 319.410004
"2015-08-13" 318.850006 325.059998 318.850006 321.609985
"2015-08-14" 320.799988 324 318.440002 322.029999
"2015-08-17" 320.609985 327.309998 318.100006 326.600006
"2015-08-18" 326.5 329.929993 323.320007 325.109985
"2015-08-19" 323.220001 324.109985 318.869995 320.920013
"2015-08-20" 317.709991 323.529999 310.73999 311.290009
"2015-08-21" 306.670013 310.859985 302.420013 304.76001
"2015-08-24" 288.279999 301.040009 280.549988 291.079987
"2015-08-25" 298.980011 300.290009 285.579987 287.670013
"2015-08-26" 294.76001 301.559998 288.329987 298.950012
"2015-08-27" 302.959991 306.089996 298.660004 305.690002
"2015-08-28" 304.170013 306.609985 299.660004 300.200012
"2015-08-31" 299.799988 300.380005 294.809998 296.549988
"2015-09-01" 289.690002 292.76001 285.970001 286.790009
"2015-09-02" 290.549988 297.179993 287.029999 297.179993
"2015-09-03" 297.640015 301.040009 294.140015 296.269989
"2015-09-04" 293.23999 295.950012 288.480011 288.98999
"2015-09-08" 297.25 301.549988 294.709991 298.25
"2015-09-09" 302.040009 304.630005 297 298.089996
"2015-09-10" 295 296.839996 289.179993 290.959991
"2015-09-11" 290.51001 302.410004 287.779999 299.769989
"2015-09-14" 299.339996 300.019989 293.890015 294.5
"2015-09-15" 295.5 298.459991 293.440002 296.399994
"2015-09-16" 297.160004 302.230011 294.670013 299.859985
"2015-09-17" 300.410004 306.399994 297.880005 303.140015
"2015-09-18" 300.690002 301.029999 292.920013 293.450012
"2015-09-21" 294.190002 298.279999 291.410004 292.329987
"2015-09-22" 288.459991 291.26001 284.619995 285.570007
"2015-09-23" 285.790009 287.5 280.950012 281.730011
"2015-09-24" 278.910004 281.230011 276.359985 279.179993
"2015-09-25" 281.420013 285 277.540009 281.089996
"2015-09-28" 278.709991 282.200012 275.299988 277.619995
"2015-09-29" 277.720001 283.429993 277.200012 282.429993
"2015-09-30" 285.809998 288.23999 282.890015 284.73999
"2015-10-01" 285.119995 288.040009 281.549988 284.190002
"2015-10-02" 280.829987 290.26001 280.279999 290.209991
"2015-10-05" 292.970001 295.899994 286.51001 289.779999
"2015-10-06" 288.5 288.51001 279.309998 284.459991
"2015-10-07" 285.230011 292.649994 283.670013 287.600006
"2015-10-08" 286.5 293.470001 284.51001 292.170013
"2015-10-09" 292.600006 295.200012 290.059998 293.709991
"2015-10-12" 293.700012 297.769989 292.269989 295.519989
"2015-10-13" 293.299988 297.790009 290.290009 291.190002
"2015-10-14" 290.779999 292.929993 282.350006 283.269989
"2015-10-15" 284.420013 288.320007 282.049988 288.01001
"2015-10-16" 289.01001 292.350006 286.179993 291.329987
"2015-10-19" 290.940002 295.829987 290.029999 291.399994
"2015-10-20" 290.940002 296.109985 290.730011 294.429993
"2015-10-21" 296.279999 300.029999 292.859985 293.130005
"2015-10-22" 294.26001 302.399994 294.26001 300.440002
"2015-10-23" 303.609985 306.220001 300.450012 304.269989
"2015-10-26" 302.75 302.75 297.730011 300.679993
"2015-10-27" 300.399994 305.839996 297.019989 300.570007
"2015-10-28" 301.899994 307.690002 299.880005 307.369995
"2015-10-29" 305.459991 311.23999 305.459991 309.429993
"2015-10-30" 309.619995 312.519989 307.26001 310.98999
"2015-11-02" 311.369995 314.399994 310.25 313.079987
"2015-11-03" 311.48999 315.459991 310.609985 314.25
"2015-11-04" 314.470001 315.730011 311.730011 312.880005
"2015-11-05" 314 315.480011 310.619995 312.359985
"2015-11-06" 325 334.440002 316.190002 327.660004
"2015-11-09" 326.970001 330.480011 323.309998 328.089996
"2015-11-10" 326.869995 332.230011 325.809998 331.700012
"2015-11-11" 333.23999 336.619995 332.100006 332.829987
"2015-11-12" 330.519989 333.390015 324.98999 325.109985
"2015-11-13" 325.269989 330.160004 323.940002 328.190002
"2015-11-16" 326.720001 333.549988 326.720001 333.049988
"2015-11-17" 333.079987 339 331.850006 336.320007
"2015-11-18" 337.799988 341.790009 334.100006 341.140015
"2015-11-19" 340.480011 341.73999 337.149994 340
"2015-11-20" 340 347.059998 338.290009 343.570007
"2015-11-23" 343.570007 343.609985 336.899994 340.570007
"2015-11-24" 337.559998 340.519989 334.929993 340.149994
"2015-11-25" 339.48999 342.070007 338.140015 340
"2015-11-27" 340.820007 345.160004 339.450012 344.769989
"2015-11-30" 344.109985 345.450012 341.23999 342.779999
"2015-12-01" 344.48999 346.440002 339.549988 342.170013
"2015-12-02" 341.230011 344.320007 335.309998 336.119995
"2015-12-03" 336.480011 338.200012 330.019989 332.170013
"2015-12-04" 332.350006 341.049988 331.829987 338.720001
"2015-12-07" 337.190002 339.920013 335.399994 338.660004
"2015-12-08" 338.059998 339.950012 330.579987 334.359985
"2015-12-09" 332.630005 335.649994 328.019989 331.529999
"2015-12-10" 331.420013 336.600006 325.399994 333.630005
"2015-12-11" 330.200012 332.470001 327.929993 330.380005
"2015-12-14" 329.670013 334.829987 329.640015 334.450012
"2015-12-15" 336.670013 339.790009 332.890015 336.179993
"2015-12-16" 338.98999 341.230011 335.880005 340.700012
"2015-12-17" 340.809998 343.790009 332.059998 332.059998
"2015-12-18" 331.869995 335.049988 329.279999 331.059998
"2015-12-21" 332.570007 337.26001 330.130005 332.730011
"2015-12-22" 333.600006 339.170013 331.160004 337.109985
"2015-12-23" 338.670013 341.299988 336.600006 340.019989
"2015-12-24" 339.5 342.619995 337.670013 341.859985
"2015-12-28" 340.399994 343.920013 339.549988 343.459991
"2015-12-29" 345.299988 348.390015 345.230011 345.75
"2015-12-30" 345.529999 347.220001 343.299988 344.140015
"2015-12-31" 342.519989 344.720001 338.720001 339.130005
"2016-01-04" 333.070007 334.769989 325.709991 329.339996
"2016-01-05" 329.339996 336.799988 328.700012 331.380005
"2016-01-06" 328.23999 331.339996 322.369995 324.73999
"2016-01-07" 318.790009 320.359985 314.869995 315.730011
"2016-01-08" 318.720001 321.399994 313.350006 313.929993
"2016-01-11" 315.390015 319.98999 308.779999 310.859985
"2016-01-12" 312.380005 317.5 310.459991 317.019989
"2016-01-13" 318.399994 326.640015 310.640015 311.579987
"2016-01-14" 312.329987 316.609985 309.029999 310.660004
"2016-01-15" 303 314.480011 301.339996 313.619995
"2016-01-19" 316.450012 316.899994 305.119995 308.429993
"2016-01-20" 304.529999 309.519989 298.019989 307.450012
"2016-01-21" 307.899994 309.5 302.850006 307.079987
"2016-01-22" 310.100006 323.149994 310.100006 316.25
"2016-01-25" 316.089996 319.350006 314.209991 316.019989
"2016-01-26" 316.410004 317.209991 313.779999 315.230011
"2016-01-27" 314.279999 316.820007 310.820007 312.850006
"2016-01-28" 315.390015 315.390015 306.390015 307.399994
"2016-01-29" 308.390015 313.309998 307.609985 312.850006
"2016-02-01" 310.290009 319.059998 310.290009 317.320007
"2016-02-02" 314.480011 316.149994 310.950012 311.720001
"2016-02-03" 312.420013 313.869995 303.079987 309.26001
"2016-02-04" 308.179993 318.079987 307.079987 313.980011
"2016-02-05" 313.679993 322.23999 307 311.679993
"2016-02-08" 308.429993 309.700012 292.890015 298.140015
"2016-02-09" 294.970001 308.709991 291.329987 307
"2016-02-10" 309.670013 315.140015 306.890015 307.559998
"2016-02-11" 301.950012 304.549988 295.890015 299.309998
"2016-02-12" 301.309998 307.070007 299.529999 307.070007
"2016-02-16" 310.26001 314.429993 308.579987 312.690002
"2016-02-17" 314 321.809998 313.339996 321.429993
"2016-02-18" 321.410004 321.980011 315.029999 316.799988
"2016-02-19" 314.570007 322.140015 314.570007 322.140015
"2016-02-22" 325.690002 325.980011 321.869995 324.079987
"2016-02-23" 322.959991 329.829987 314.700012 316.339996
"2016-02-24" 313.720001 316.390015 309.920013 315.25
"2016-02-25" 317.209991 319.440002 314.070007 318.029999
"2016-02-26" 318.940002 320.549988 316.630005 316.75
"2016-02-29" 317.059998 319.089996 314.690002 314.910004
"2016-03-01" 316.570007 331.899994 316.570007 329.410004
"2016-03-02" 329 331.709991 325 330
"2016-03-03" 329.809998 333.26001 328.700012 332.450012
"2016-03-04" 331.619995 337.75 326.700012 334.480011
"2016-03-07" 333.200012 336.440002 331.329987 335.950012
"2016-03-08" 331.209991 336.399994 330.429993 334.529999
"2016-03-09" 335.769989 335.769989 327.769989 329.869995
"2016-03-10" 331.899994 335.559998 325.700012 329.290009
"2016-03-11" 332.26001 337.559998 332.100006 335.700012
"2016-03-14" 335.48999 338.579987 328.100006 333.690002
"2016-03-15" 331.920013 334.329987 329.299988 332.730011
"2016-03-16" 332.450012 337.440002 332.440002 336.73999
"2016-03-17" 337.079987 337.140015 332.429993 332.48999
"2016-03-18" 331.339996 338.429993 331.339996 334.920013
"2016-03-21" 334.429993 336.609985 332.820007 334.820007
"2016-03-22" 332.040009 338.940002 332.040009 336.859985
"2016-03-23" 337.329987 339.75 335.119995 337.179993
"2016-03-24" 335.23999 338.380005 334.529999 337.890015
"2016-03-28" 339.059998 342.570007 338.359985 342.040009
"2016-03-29" 340.549988 348.429993 340.549988 347.089996
"2016-03-30" 348.940002 349 340.609985 343.23999
"2016-03-31" 343.529999 345.799988 340.779999 344.76001
"2016-04-01" 342.329987 350.920013 342.049988 349.899994
"2016-04-04" 350.609985 353.859985 348.850006 350.589996
"2016-04-05" 350.070007 359.619995 345.51001 348.390015
"2016-04-06" 349.790009 357.01001 348.519989 356.5
"2016-04-07" 354.049988 355.950012 344.01001 347.76001
"2016-04-08" 351.390015 353.839996 349.029999 350.279999
"2016-04-11" 351.630005 355.75 346.920013 350.670013
"2016-04-12" 350.649994 355.609985 349.350006 354.079987
"2016-04-13" 356.26001 361.480011 350.220001 359.339996
"2016-04-14" 359.140015 363.429993 355.279999 358.950012
"2016-04-15" 358.700012 361.910004 354.720001 360.290009
"2016-04-18" 359.700012 365.26001 357.589996 361.230011
"2016-04-19" 361.070007 362.779999 359.959991 362.179993
"2016-04-20" 361.440002 364.070007 352.709991 359.709991
"2016-04-21" 362.359985 368.410004 356.850006 365.140015
"2016-04-22" 366.679993 367.839996 361.619995 365.709991
"2016-04-25" 364.269989 365.540009 357.369995 361.450012
"2016-04-26" 363.570007 363.570007 359.269989 361.660004
"2016-04-27" 362.970001 366.970001 360.769989 365.48999
"2016-04-28" 363.679993 367.089996 357.5 359.320007
"2016-04-29" 357.079987 360.070007 353.980011 357.950012
"2016-05-02" 358.230011 363.829987 357.779999 362.98999
"2016-05-03" 359.25 360.829987 356.769989 359.130005
"2016-05-04" 357.779999 357.779999 351.140015 354.690002
"2016-05-05" 357.130005 364.049988 356.160004 364.049988
"2016-05-06" 362.589996 363.140015 348 357.26001
"2016-05-09" 356.700012 362.640015 356.700012 359.940002
"2016-05-10" 361.679993 367.190002 353.529999 366.420013
"2016-05-11" 363.959991 366.48999 361.100006 363.420013
"2016-05-12" 365.25 370.100006 363.329987 369.230011
"2016-05-13" 367.309998 372 362.140015 367.929993
"2016-05-16" 368.209991 371.980011 366.649994 369.890015
"2016-05-17" 370.399994 373.470001 363.299988 365.649994
"2016-05-18" 363.880005 371.279999 362.660004 367.820007
"2016-05-19" 367.519989 375.730011 360.799988 363.350006
"2016-05-20" 365.369995 369.329987 360.809998 364.049988
"2016-05-23" 365.23999 369.100006 362.359985 366.209991
"2016-05-24" 366.709991 371.799988 365.01001 371.160004
"2016-05-25" 371 374.640015 368.029999 368.570007
"2016-05-26" 368.160004 371.980011 367.399994 370.190002
"2016-05-27" 371.850006 373.730011 369.76001 371.609985
"2016-05-31" 373.799988 375.48999 370.970001 375.320007
"2016-06-01" 373.100006 377.779999 368.640015 375.940002
"2016-06-02" 376.829987 377.579987 374.540009 377.369995
"2016-06-03" 376.170013 376.170013 372.019989 374.100006
"2016-06-06" 375.700012 378.730011 372.910004 377.98999
"2016-06-07" 378.380005 378.970001 376.130005 377.579987
"2016-06-08" 377.51001 385 376.070007 384.049988
"2016-06-09" 383.220001 386.679993 379.670013 385.5
"2016-06-10" 381.279999 383.079987 377.109985 377.690002
"2016-06-13" 374.160004 380.200012 371.200012 375.100006
"2016-06-14" 373.660004 375.600006 371.570007 373.299988
"2016-06-15" 375.390015 377.579987 372.070007 372.299988
"2016-06-16" 370.690002 375.26001 368.609985 374.450012
"2016-06-17" 373.329987 376.130005 367.480011 369.820007
"2016-06-20" 374.119995 377.73999 374.119995 375.98999
"2016-06-21" 376.540009 377.940002 373.290009 374.73999
"2016-06-22" 375.600006 383.559998 374.609985 377.940002
"2016-06-23" 377.140015 382.019989 375.859985 381.559998
"2016-06-24" 366.200012 373.869995 360.549988 361.600006
"2016-06-27" 358.790009 362.690002 343.609985 348.519989
"2016-06-28" 351.950012 357.75 348.98999 357.5
"2016-06-29" 361.600006 362.570007 357.26001 360.649994
"2016-06-30" 360.519989 364.950012 359.48999 364.920013
"2016-07-01" 365.01001 371.73999 365.01001 368.959991
"2016-07-05" 365.119995 369.869995 361.75 363.190002
"2016-07-06" 359.829987 367.850006 357.570007 366.609985
"2016-07-07" 366.339996 367.920013 363.450012 366.75
"2016-07-08" 370.869995 377.190002 370.869995 373.029999
"2016-07-11" 375.859985 377.329987 372.470001 375.320007
"2016-07-12" 378.320007 381.980011 377.929993 379.109985
"2016-07-13" 378.149994 381.48999 378.149994 379.429993
"2016-07-14" 383.380005 386.51001 383.190002 385.170013
"2016-07-15" 386 387.769989 384.459991 385.089996
"2016-07-18" 385.859985 387.170013 382.380005 384.470001
"2016-07-19" 382.959991 385.079987 381.350006 385.040009
"2016-07-20" 386.809998 391.179993 386.329987 389.470001
"2016-07-21" 387.679993 389.179993 382.5 385.26001
"2016-07-22" 384.570007 388.350006 381.970001 387.079987
"2016-07-25" 387.609985 387.609985 380.350006 383.640015
"2016-07-26" 383.709991 390.220001 383.709991 387.980011
"2016-07-27" 387.640015 393.679993 386.630005 391.019989
"2016-07-28" 392.100006 400.670013 390.109985 397.690002
"2016-07-29" 401.329987 412.480011 399.869995 411.209991
"2016-08-01" 410.929993 416.75 409.26001 410.73999
"2016-08-02" 411.359985 411.359985 400.170013 400.320007
"2016-08-03" 399.070007 400.98999 397.559998 398.980011
"2016-08-04" 398.429993 400 395.730011 396.140015
"2016-08-05" 397.059998 399.579987 395.160004 398.929993
"2016-08-08" 399.859985 400.149994 397.089996 398.450012
