"Index" "Open" "High" "Low" "Price"
"2014-09-03" 146.919998 147.199997 145.779999 146.259995
"2014-09-04" 146.550003 149.839996 146.100006 147.149994
"2014-09-05" 147.009995 148.279999 146.509995 148.119995
"2014-09-08" 147.720001 148.539993 146.570007 147.279999
"2014-09-09" 147.380005 147.770004 145.619995 145.820007
"2014-09-10" 145.850006 146.460007 144.610001 145.419998
"2014-09-11" 144.720001 145.550003 144.240005 145.259995
"2014-09-12" 145.080002 145.330002 140.429993 142.199997
"2014-09-15" 142.429993 142.559998 140.229996 141.419998
"2014-09-16" 140.589996 141.199997 139.470001 140.070007
"2014-09-17" 140.899994 143.830002 140.839996 142.860001
"2014-09-18" 142.960007 143.399994 141.539993 142.419998
"2014-09-19" 142.929993 143.399994 140.149994 140.529999
"2014-09-22" 140.169998 140.339996 137.160004 137.639999
"2014-09-23" 136.580002 137.520004 136.179993 136.220001
"2014-09-24" 135.960007 137.589996 134.699997 136.990005
"2014-09-25" 136.910004 136.910004 135 136.369995
"2014-09-26" 136.460007 137.259995 135.830002 136.580002
"2014-09-29" 135.440002 136.460007 134.619995 135.970001
"2014-09-30" 136.330002 136.490005 134.589996 134.820007
"2014-10-01" 134.669998 134.669998 131.289993 131.809998
"2014-10-02" 131.529999 132.779999 130.710007 132.059998
"2014-10-03" 133.309998 136.270004 132.940002 135.539993
"2014-10-06" 135.720001 136.710007 134.199997 134.320007
"2014-10-07" 133.190002 134.229996 132.369995 133.330002
"2014-10-08" 132.990005 134.460007 130.610001 134.389999
"2014-10-09" 134.399994 134.550003 129.940002 130.009995
"2014-10-10" 129.75 130.929993 128 128.119995
"2014-10-13" 128.110001 129.220001 124.730003 124.82
"2014-10-14" 124.580002 126.75 124.230003 125.120003
"2014-10-15" 122.949997 126.25 120.370003 125.620003
"2014-10-16" 123.18 127.5 123.139999 126
"2014-10-17" 127.209999 129.729996 126.309998 128.830002
"2014-10-20" 128.529999 130.149994 128.520004 130.029999
"2014-10-21" 130.470001 135.199997 130.470001 134.839996
"2014-10-22" 133.860001 135.539993 133.139999 133.479996
"2014-10-23" 134.149994 136.570007 134.149994 135.320007
"2014-10-24" 135.270004 135.899994 133.75 134.919998
"2014-10-27" 133.800003 134.949997 133.259995 134.289993
"2014-10-28" 134.240005 137 134.089996 137
"2014-10-29" 137 137.570007 133.619995 134.660004
"2014-10-30" 134.419998 135.75 133.440002 135.740005
"2014-10-31" 143.5 147.029999 139.039993 142.039993
"2014-11-03" 142.440002 142.440002 139.449997 140.539993
"2014-11-04" 140.089996 140.320007 138.220001 140.130005
"2014-11-05" 140.729996 141.110001 139.080002 139.649994
"2014-11-06" 140.179993 142.309998 139.130005 142.149994
"2014-11-07" 142.389999 143.690002 141.410004 142.660004
"2014-11-10" 142.800003 143.649994 142.380005 142.710007
"2014-11-11" 143.080002 143.350006 142.570007 143.059998
"2014-11-12" 142.630005 143.639999 141.910004 143.220001
"2014-11-13" 143.190002 143.669998 141.679993 142.529999
"2014-11-14" 142.25 143.809998 142.25 143.470001
"2014-11-17" 143.020004 143.550003 141.470001 141.669998
"2014-11-18" 141.800003 143.350006 141.800003 142.720001
"2014-11-19" 142.369995 146.240005 142.369995 145.960007
"2014-11-20" 144.5 149.839996 144.259995 148.360001
"2014-11-21" 149.990005 152.479996 149.990005 151.610001
"2014-11-24" 152.410004 154.690002 152.169998 153.889999
"2014-11-25" 153.929993 155.070007 152.479996 152.830002
"2014-11-26" 153.270004 153.270004 151.660004 151.800003
"2014-11-28" 151.990005 154.729996 151.720001 153.589996
"2014-12-01" 152.389999 153.5 151.710007 151.990005
"2014-12-02" 152.059998 153.339996 152.009995 152.889999
"2014-12-03" 152.869995 153.669998 152.089996 152.880005
"2014-12-04" 152.869995 155.399994 152.029999 154.779999
"2014-12-05" 154.710007 156.970001 154.440002 155.490005
"2014-12-08" 155.199997 157.5 155.100006 156.990005
"2014-12-09" 154.580002 157.800003 153.970001 157.600006
"2014-12-10" 157.320007 157.960007 153.229996 153.289993
"2014-12-11" 154.839996 158.580002 154.389999 156.619995
"2014-12-12" 155.149994 156.800003 153.789993 153.789993
"2014-12-15" 155.600006 156.479996 152.179993 153.240005
"2014-12-16" 151.360001 151.360001 143.220001 146.779999
"2014-12-17" 147.5 152.089996 146.880005 151.710007
"2014-12-18" 153.949997 154.160004 152.199997 153.919998
"2014-12-19" 154.960007 156 154.570007 154.960007
"2014-12-22" 155.419998 155.919998 153.729996 154.539993
"2014-12-23" 155.570007 156.470001 154.449997 154.770004
"2014-12-24" 155.199997 155.509995 154.479996 154.559998
"2014-12-26" 154.809998 156.309998 154.690002 155.300003
"2014-12-29" 155.160004 156.850006 155.059998 155.970001
"2014-12-30" 155.559998 156.860001 155.039993 155.639999
"2014-12-31" 155.679993 157.729996 155.130005 155.360001
"2015-01-02" 156.660004 156.949997 151.220001 154.570007
"2015-01-05" 153.5 154.679993 152.419998 154.110001
"2015-01-06" 154.580002 155.309998 151.149994 152.740005
"2015-01-07" 154.220001 155.330002 153.520004 154.050003
"2015-01-08" 155.399994 156.669998 155.240005 155.990005
"2015-01-09" 156.5 159.949997 155.729996 158.350006
"2015-01-12" 158.699997 158.970001 155.809998 157.759995
"2015-01-13" 159.820007 164.110001 156.059998 160.110001
"2015-01-14" 163.259995 167.639999 162.089996 167.050003
"2015-01-15" 167.75 170.059998 161.479996 162.660004
"2015-01-16" 162.179993 168.559998 161.160004 168.449997
"2015-01-20" 169.850006 169.850006 166.220001 168.830002
"2015-01-21" 168.539993 169.740005 166.229996 167.300003
"2015-01-22" 167.809998 169.729996 165.770004 168.100006
"2015-01-23" 168.149994 168.880005 166.320007 167.089996
"2015-01-26" 168.5 169.369995 167.110001 167.600006
"2015-01-27" 165.600006 167.259995 165.009995 165.630005
"2015-01-28" 167.139999 167.990005 164.350006 164.759995
"2015-01-29" 164.550003 169.360001 164.009995 169.029999
"2015-01-30" 167.509995 167.839996 164.779999 165.039993
"2015-02-02" 166.960007 167.839996 163.389999 166.710007
"2015-02-03" 166.779999 169.380005 165.830002 169.059998
"2015-02-04" 169.039993 170.960007 168 168.339996
"2015-02-05" 168.889999 169.580002 165.720001 166.479996
"2015-02-06" 166.320007 166.649994 164.570007 165.529999
"2015-02-09" 165.399994 166.660004 162.410004 165.869995
"2015-02-10" 167.979996 170 165.660004 168.25
"2015-02-11" 168.309998 169.990005 166.259995 168.350006
"2015-02-12" 168.699997 172.169998 168.699997 171.919998
"2015-02-13" 172.080002 173.440002 170.509995 173
"2015-02-17" 172.740005 172.789993 169.639999 171.440002
"2015-02-18" 170.669998 172.110001 169.600006 171.669998
"2015-02-19" 171.520004 174.800003 171.5 172.669998
"2015-02-20" 182.399994 187.240005 179.139999 184.259995
"2015-02-23" 184.259995 185.529999 182.139999 183.240005
"2015-02-24" 183.240005 184.330002 181.490005 183.509995
"2015-02-25" 183.539993 186.559998 183.479996 185.889999
"2015-02-26" 186.220001 187.25 184.130005 186.149994
"2015-02-27" 186.800003 187.449997 184.240005 184.350006
"2015-03-02" 184.350006 188.259995 184.350006 186.169998
"2015-03-03" 185.990005 186.470001 184.350006 185.589996
"2015-03-04" 184.529999 185.589996 181.5 185.029999
"2015-03-05" 185.75 186.600006 184.5 185.179993
"2015-03-06" 184.460007 186.419998 179.910004 180.25
"2015-03-09" 181.009995 183.970001 180.350006 183.639999
"2015-03-10" 181.740005 182.300003 180.029999 180.550003
"2015-03-11" 180.550003 181.169998 178.199997 178.570007
"2015-03-12" 178.550003 181.770004 178.550003 180.160004
"2015-03-13" 179.399994 180.729996 176.75 178.600006
"2015-03-16" 179.800003 180.960007 178.240005 180.149994
"2015-03-17" 179.690002 179.779999 177.259995 178
"2015-03-18" 177.130005 181.649994 175.679993 180.729996
"2015-03-19" 180.309998 181.75 177.830002 179.869995
"2015-03-20" 180.610001 182.940002 180.570007 181.029999
"2015-03-23" 181.190002 183.210007 180.850006 181.089996
"2015-03-24" 180.789993 184.679993 180.429993 181.479996
"2015-03-25" 181.399994 183.020004 180.490005 180.949997
"2015-03-26" 180.130005 181.119995 178.440002 180.089996
"2015-03-27" 179.429993 181.610001 179.369995 181.220001
"2015-03-30" 182.839996 185.029999 182.839996 184.720001
"2015-03-31" 183.880005 188.289993 183.830002 185.75
"2015-04-01" 185.949997 186.160004 183.279999 184.660004
"2015-04-02" 184.289993 187.289993 183.470001 185.279999
"2015-04-06" 183.889999 185.740005 183.289993 183.410004
"2015-04-07" 183.279999 184.25 181.020004 181.100006
"2015-04-08" 181.009995 183.410004 180.610001 183.410004
"2015-04-09" 183.320007 184.809998 181.699997 184.25
"2015-04-10" 184.240005 184.460007 181.660004 183.860001
"2015-04-13" 183.339996 184.539993 182.179993 182.410004
"2015-04-14" 182.470001 183.669998 180.009995 183.360001
"2015-04-15" 183.699997 184.570007 181.220001 181.490005
"2015-04-16" 180.259995 180.850006 175.520004 176.389999
"2015-04-17" 174.869995 177.850006 174.389999 177.100006
"2015-04-20" 178.059998 178.059998 175.869995 176.880005
"2015-04-21" 178.009995 180.619995 177.539993 179.630005
"2015-04-22" 180.100006 182.350006 178.059998 182.020004
"2015-04-23" 180 181.360001 177.089996 178.539993
"2015-04-24" 178.839996 179.460007 178 179.259995
"2015-04-27" 180.089996 180.759995 177 178.009995
"2015-04-28" 177.910004 179.25 175.779999 177.699997
"2015-04-29" 177.330002 178.110001 174.699997 174.75
"2015-04-30" 175.009995 176.570007 172.970001 173.5
"2015-05-01" 174.580002 178.050003 174.320007 177.690002
"2015-05-04" 178.869995 179.979996 177.589996 178.970001
"2015-05-05" 178.559998 179.160004 175.970001 176.550003
"2015-05-06" 176.589996 176.720001 174.169998 175.470001
"2015-05-07" 175.5 180.050003 174.889999 179.190002
"2015-05-08" 184.179993 188 182 184.25
"2015-05-11" 184.490005 185.490005 182.479996 182.570007
"2015-05-12" 181.029999 181.979996 179.929993 180.830002
"2015-05-13" 181.199997 181.889999 179.869995 181.350006
"2015-05-14" 182.800003 183.669998 180.470001 183.119995
"2015-05-15" 183.059998 184 181.919998 183.050003
"2015-05-18" 182.979996 186.160004 182.320007 185.789993
"2015-05-19" 186.740005 189.5 185.600006 188.889999
"2015-05-20" 189.199997 189.520004 187.399994 188.449997
"2015-05-21" 187.889999 189.630005 187.389999 188.619995
"2015-05-22" 188.309998 189.089996 187 187.179993
"2015-05-26" 187.220001 187.600006 185.880005 186.559998
"2015-05-27" 186.720001 189.929993 184.470001 189.5
"2015-05-28" 188.789993 190.160004 188.389999 188.830002
"2015-05-29" 189.050003 189.160004 186.490005 186.639999
"2015-06-01" 186.889999 189.669998 186.360001 188.800003
"2015-06-02" 188.5 189.800003 187.720001 189.449997
"2015-06-03" 189.490005 189.820007 188.039993 189.470001
"2015-06-04" 188.669998 189.869995 188.279999 188.570007
"2015-06-05" 187.979996 188.800003 187.190002 188.600006
"2015-06-08" 188.059998 188.940002 186.839996 186.869995
"2015-06-09" 186.839996 187.929993 186.100006 186.949997
"2015-06-10" 188.070007 192.660004 187.210007 192.440002
"2015-06-11" 191.889999 194.139999 189.979996 189.990005
"2015-06-12" 189.110001 191.130005 188.600006 190.619995
"2015-06-15" 189.119995 190.520004 188.320007 189.050003
"2015-06-16" 189.179993 191.339996 188.570007 191.080002
"2015-06-17" 191.429993 193.589996 190.130005 192.389999
"2015-06-18" 192.880005 194.139999 191.479996 191.649994
"2015-06-19" 191.119995 193.720001 190.970001 192.779999
"2015-06-22" 193.770004 195.300003 193.490005 194.339996
"2015-06-23" 194.380005 194.960007 192.710007 193.289993
"2015-06-24" 193.570007 194.740005 191.860001 191.869995
"2015-06-25" 193.070007 193.070007 191.160004 191.899994
"2015-06-26" 192.259995 193.270004 191.490005 193.169998
"2015-06-29" 192.300003 192.990005 188.509995 188.740005
"2015-06-30" 189.970001 192.490005 189.429993 190.899994
"2015-07-01" 192.800003 194.460007 192.039993 194.100006
"2015-07-02" 194.649994 195.529999 191.720001 193.550003
"2015-07-06" 192.479996 193.520004 190.880005 191.529999
"2015-07-07" 191.339996 194.699997 189.789993 194.229996
"2015-07-08" 192.860001 194.089996 189 189.619995
"2015-07-09" 192.410004 193.820007 189.320007 189.410004
"2015-07-10" 192.820007 194.639999 190.050003 194.009995
"2015-07-13" 196.050003 196.25 194.110001 195.449997
"2015-07-14" 195.179993 196.839996 194.139999 196.050003
"2015-07-15" 195.800003 197.199997 193.770004 194.759995
"2015-07-16" 195.589996 195.869995 193.509995 195.210007
"2015-07-17" 195.270004 196.449997 191.860001 193.570007
"2015-07-20" 194.009995 197.5 193.830002 196.820007
"2015-07-21" 196.75 196.75 193.570007 195.149994
"2015-07-22" 195.070007 200.520004 194.929993 197.820007
"2015-07-23" 198.559998 202.220001 197.880005 197.990005
"2015-07-24" 198.889999 199.130005 194.020004 196
"2015-07-27" 194.820007 195.059998 190.089996 191.550003
"2015-07-28" 193.100006 196.580002 192.520004 196.100006
"2015-07-29" 196.970001 200.009995 196.210007 199.580002
"2015-07-30" 198.669998 201.199997 197.990005 200.660004
"2015-07-31" 201.460007 202.369995 199.460007 201.589996
"2015-08-03" 204 204.389999 199.5 200.830002
"2015-08-04" 201.130005 202.880005 200.020004 202.789993
"2015-08-05" 204.339996 204.339996 200.800003 202.759995
"2015-08-06" 202.139999 203.589996 195.600006 197.639999
"2015-08-07" 205.25 207.389999 202.919998 203.850006
"2015-08-10" 204.899994 207.75 204.600006 205.419998
"2015-08-11" 203.889999 206.009995 203.309998 204.919998
"2015-08-12" 203.369995 206.050003 200.550003 205.300003
"2015-08-13" 205.289993 207.389999 204.910004 205.889999
"2015-08-14" 205.699997 207.789993 205.199997 207.380005
"2015-08-17" 206.779999 209.009995 206 208.429993
"2015-08-18" 209.279999 211.979996 208.25 211.330002
"2015-08-19" 209.860001 212.160004 208.279999 210.839996
"2015-08-20" 209.360001 211.009995 204.270004 204.410004
"2015-08-21" 202.339996 205.009995 199.800003 200.179993
"2015-08-24" 191.889999 198.300003 183.520004 190.330002
"2015-08-25" 195.789993 196.339996 189.179993 189.179993
"2015-08-26" 193.699997 194.990005 188.009995 192.809998
"2015-08-27" 194.990005 196.210007 191.220001 194.369995
"2015-08-28" 194.009995 198.399994 193.369995 197.589996
"2015-08-31" 197.130005 200.410004 196.369995 196.970001
"2015-09-01" 193.5 195.110001 192.070007 192.860001
"2015-09-02" 195.070007 197.869995 194.050003 197.869995
"2015-09-03" 198.679993 201.550003 198.300003 200.380005
"2015-09-04" 197.869995 200.389999 196.660004 197.5
"2015-09-08" 201.419998 204.360001 201.070007 204.190002
"2015-09-09" 206.580002 206.800003 201.130005 201.490005
"2015-09-10" 200.679993 203.580002 200.649994 202.210007
"2015-09-11" 201.919998 207.679993 201.919998 206.710007
"2015-09-14" 206.970001 207.119995 204.529999 205.369995
"2015-09-15" 206.839996 208.020004 205.160004 206.610001
"2015-09-16" 206.330002 206.729996 204.75 205.75
"2015-09-17" 205.779999 209.979996 205.089996 206.970001
"2015-09-18" 204.550003 205.509995 201.529999 202.190002
"2015-09-21" 203.149994 205.279999 200.509995 201.100006
"2015-09-22" 199.550003 199.830002 196.389999 198.389999
"2015-09-23" 198.839996 199.809998 195.649994 196.979996
"2015-09-24" 195.089996 196.009995 191.580002 192.820007
"2015-09-25" 194.889999 195.669998 190.740005 191.490005
"2015-09-28" 190.350006 190.440002 178.889999 179.520004
"2015-09-29" 179.899994 181.389999 174.490005 176.190002
"2015-09-30" 178.039993 182.320007 177.979996 181.789993
"2015-10-01" 182.960007 186.720001 180.880005 186.130005
"2015-10-02" 184.770004 189.070007 182.570007 188.970001
"2015-10-05" 189.960007 195.509995 189.960007 195.119995
"2015-10-06" 196.610001 197.880005 189.360001 191.020004
"2015-10-07" 192.139999 195.229996 189.580002 194.820007
"2015-10-08" 194.100006 197.770004 193.910004 197.520004
"2015-10-09" 197.429993 198.25 195.360001 196.320007
"2015-10-12" 196.880005 198.630005 196.110001 197.800003
"2015-10-13" 196.509995 197.470001 193.610001 193.75
"2015-10-14" 193.690002 194.610001 189.820007 190.110001
"2015-10-15" 190.580002 192.050003 187.350006 191.490005
"2015-10-16" 192.229996 196.639999 191.820007 196.110001
"2015-10-19" 195.949997 198.699997 195.949997 198
"2015-10-20" 197.789993 199.729996 195.550003 195.919998
"2015-10-21" 197.589996 198.289993 193.669998 195.009995
"2015-10-22" 195.419998 198.539993 194.009995 196.259995
"2015-10-23" 197.619995 198.110001 193.100006 195.479996
"2015-10-26" 195.570007 197.619995 193.149994 196.839996
"2015-10-27" 195.630005 197.630005 192.380005 195.229996
"2015-10-28" 195.850006 197.360001 194.25 196.399994
"2015-10-29" 196.089996 196.300003 188.029999 192.389999
"2015-10-30" 193.190002 197.300003 192.389999 195.5
"2015-11-02" 196.220001 198.710007 194.429993 198.320007
"2015-11-03" 199.639999 199.639999 196.419998 198.190002
"2015-11-04" 198.910004 200.589996 196.889999 198.169998
"2015-11-05" 198 199.179993 194.740005 197.460007
"2015-11-06" 194.210007 201.880005 182.979996 187.139999
"2015-11-09" 186.029999 188.729996 184.300003 186.389999
"2015-11-10" 185.970001 188.929993 185.490005 188.210007
"2015-11-11" 189.059998 189.570007 186.570007 187.690002
"2015-11-12" 186.460007 186.460007 184.210007 184.559998
"2015-11-13" 184.210007 184.929993 180.440002 180.75
"2015-11-16" 180.220001 182.800003 180 182.679993
"2015-11-17" 183.699997 186.149994 181.910004 182.470001
"2015-11-18" 182.779999 189.199997 182.449997 188.979996
"2015-11-19" 189.309998 191.660004 188.860001 191.380005
"2015-11-20" 191.589996 193.270004 190.899994 192.289993
"2015-11-23" 192 195.330002 192 194.309998
"2015-11-24" 193.830002 195.360001 191.740005 192.559998
"2015-11-25" 192.460007 193.75 191.639999 193.160004
"2015-11-27" 193.199997 193.550003 192 192.710007
"2015-11-30" 192.800003 193.559998 190.179993 190.720001
"2015-12-01" 192.020004 192.550003 189.279999 191.020004
"2015-12-02" 191.259995 192.270004 189.070007 190.059998
"2015-12-03" 190.399994 190.399994 183.139999 184.139999
"2015-12-04" 184.970001 189.690002 184.139999 189.479996
"2015-12-07" 189.479996 191.789993 188.199997 190.830002
"2015-12-08" 189.619995 193.940002 189.399994 192.399994
"2015-12-09" 190.75 195.660004 189.600006 190.229996
"2015-12-10" 190.910004 192.479996 188.75 190.699997
"2015-12-11" 188.320007 191.990005 188.320007 190.389999
"2015-12-14" 191.059998 192.839996 187.289993 191.759995
"2015-12-15" 192.809998 195.339996 191.779999 193.690002
"2015-12-16" 194.759995 200.419998 194.050003 199.850006
"2015-12-17" 200.350006 200.360001 193.220001 193.339996
"2015-12-18" 193 193 187.529999 188.020004
"2015-12-21" 188.610001 191.080002 187.580002 189.449997
"2015-12-22" 190.160004 190.570007 187.789993 189.759995
"2015-12-23" 190.770004 192.770004 189.610001 192.529999
"2015-12-24" 192.130005 192.949997 190.520004 190.710007
"2015-12-28" 189.610001 190.910004 187.399994 190.440002
"2015-12-29" 191.460007 192.990005 190.699997 192.509995
"2015-12-30" 192.009995 193.929993 189.779999 189.889999
"2015-12-31" 189.289993 191.100006 188.779999 189.389999
"2016-01-04" 189 189 183.399994 186.449997
"2016-01-05" 187.369995 188.320007 185.399994 186.050003
"2016-01-06" 183.080002 185.240005 180.490005 182.119995
"2016-01-07" 178.440002 181.179993 175.820007 176.75
"2016-01-08" 177.779999 179.089996 176.380005 176.820007
"2016-01-11" 177.589996 179.229996 173.429993 175.679993
"2016-01-12" 177.539993 180.339996 174.759995 178.970001
"2016-01-13" 179.419998 182 169.100006 169.5
"2016-01-14" 169.660004 172.360001 167.009995 170.570007
"2016-01-15" 166.5 168.169998 163.160004 165.440002
"2016-01-19" 166.729996 168.350006 161.399994 163.339996
"2016-01-20" 160.25 164.779999 153.149994 162.559998
"2016-01-21" 163.089996 166.929993 162.199997 165.25
"2016-01-22" 168 170.330002 165.289993 166.990005
"2016-01-25" 166.059998 167.070007 164.199997 164.429993
"2016-01-26" 165.279999 167.789993 164.190002 166.369995
"2016-01-27" 165.990005 167.669998 163.570007 164.690002
"2016-01-28" 166.119995 167.710007 162.699997 163.380005
"2016-01-29" 164.259995 166.529999 163.649994 166.410004
"2016-02-01" 166.009995 168.399994 163.729996 167.619995
"2016-02-02" 166.690002 166.949997 162.600006 163.160004
"2016-02-03" 165 165.380005 157.660004 161.490005
"2016-02-04" 161.270004 165.729996 160.660004 165.029999
"2016-02-05" 164.940002 164.960007 159.449997 159.919998
"2016-02-08" 157.729996 158.199997 149.429993 151.779999
"2016-02-09" 149.720001 155.789993 148.559998 153.699997
"2016-02-10" 155.479996 159.479996 154.350006 157.860001
"2016-02-11" 155.509995 156.669998 151.300003 152.820007
"2016-02-12" 155.399994 155.630005 152.850006 155.210007
"2016-02-16" 157.550003 159.889999 154.889999 159.520004
"2016-02-17" 160.410004 164.199997 159.949997 163.070007
"2016-02-18" 163.080002 164.289993 160.990005 163.070007
"2016-02-19" 162.589996 166.559998 161.309998 165.679993
"2016-02-22" 166.25 167.839996 164.919998 166.470001
"2016-02-23" 165.789993 167.419998 165.130005 166.580002
"2016-02-24" 164.300003 171.240005 163.259995 170.669998
"2016-02-25" 170.429993 173.369995 166.970001 171.039993
"2016-02-26" 175.039993 179.600006 175.039993 178.490005
"2016-02-29" 178.740005 182.960007 178.5 179.729996
"2016-03-01" 182.059998 185.520004 180.600006 184.860001
"2016-03-02" 184.529999 186.210007 183.350006 186.050003
"2016-03-03" 185.190002 187.479996 184.869995 186.889999
"2016-03-04" 186.5 189.759995 185.419998 186.820007
"2016-03-07" 185.460007 186.529999 180.600006 180.949997
"2016-03-08" 180.309998 180.660004 176.589996 179.389999
"2016-03-09" 180.699997 181.330002 177.789993 180
"2016-03-10" 180.919998 182.630005 178.059998 180.289993
"2016-03-11" 181.679993 185.710007 180.710007 185.240005
"2016-03-14" 184.320007 186.110001 183.759995 185.300003
"2016-03-15" 181.699997 185.380005 181.539993 182.860001
"2016-03-16" 182.490005 184.139999 180.440002 183.360001
"2016-03-17" 183.399994 186.589996 182.720001 186.5
"2016-03-18" 187.020004 190.289993 186.970001 188.479996
"2016-03-21" 188.600006 190.080002 187.669998 188.5
"2016-03-22" 188.369995 189.389999 186.220001 188.029999
"2016-03-23" 187.770004 187.770004 185.839996 186.309998
"2016-03-24" 185.070007 187.050003 184.429993 186.820007
"2016-03-28" 186.899994 189.979996 185.589996 188.850006
"2016-03-29" 188.889999 192.800003 187.660004 192.429993
"2016-03-30" 193.309998 193.589996 190.330002 191.119995
"2016-03-31" 190.899994 192.080002 189.339996 190.899994
"2016-04-01" 190.199997 192.619995 189.529999 192.410004
"2016-04-04" 192.619995 192.619995 189.639999 189.899994
"2016-04-05" 188 189.649994 186.160004 189.220001
"2016-04-06" 189.410004 193.179993 188.410004 192.520004
"2016-04-07" 192.169998 193.75 190.350006 191.779999
"2016-04-08" 193.710007 195.899994 192.860001 193.919998
"2016-04-11" 194.580002 197.410004 194.369995 194.369995
"2016-04-12" 194.289993 196.720001 193.839996 195.270004
"2016-04-13" 196.820007 198.839996 196.080002 198.190002
"2016-04-14" 198.470001 198.820007 196.369995 196.690002
"2016-04-15" 196.990005 197.759995 195.419998 197.039993
"2016-04-18" 196.679993 198.800003 195.869995 198.020004
"2016-04-19" 199.350006 199.440002 195.580002 197.889999
"2016-04-20" 198.039993 200.770004 196.770004 199.720001
"2016-04-21" 199.360001 200.410004 196.669998 196.800003
"2016-04-22" 196.800003 198.5 195.179993 196.220001
"2016-04-25" 197 198.320007 195.830002 197.559998
"2016-04-26" 198.630005 198.839996 195.789993 197.889999
"2016-04-27" 197.990005 198.520004 195.639999 197.279999
"2016-04-28" 195.589996 196.979996 192.380005 192.830002
"2016-04-29" 192.740005 193.320007 190.160004 192.630005
"2016-05-02" 194.110001 196.679993 193.119995 196.050003
"2016-05-03" 194.5 195.199997 192.639999 193.179993
"2016-05-04" 191.839996 193.5 190.929993 192.720001
"2016-05-05" 192.399994 196.070007 192.210007 193.529999
"2016-05-06" 194.100006 199.529999 192.320007 195.580002
"2016-05-09" 196.119995 198.050003 195.509995 195.960007
"2016-05-10" 196.389999 200.570007 196.389999 200.550003
"2016-05-11" 199.899994 200.630005 196.339996 196.630005
"2016-05-12" 197.740005 197.740005 194.139999 195.979996
"2016-05-13" 195.580002 197.529999 193.850006 194.419998
"2016-05-16" 194.960007 195.690002 193.649994 194.529999
"2016-05-17" 194.259995 195.649994 191.839996 193.490005
"2016-05-18" 192.889999 195.020004 191.539993 192.389999
"2016-05-19" 191.509995 193.289993 189.550003 191.169998
"2016-05-20" 192.539993 194.929993 192.199997 193.080002
"2016-05-23" 193.110001 193.429993 192.070007 192.440002
"2016-05-24" 193.529999 197.520004 193.059998 196.830002
"2016-05-25" 197.119995 198.110001 196.220001 196.399994
"2016-05-26" 196.639999 197 195.509995 196
"2016-05-27" 196.100006 198.089996 196.089996 197.639999
"2016-05-31" 197.690002 198.190002 195.550003 196.690002
"2016-06-01" 195.369995 198.25 195.279999 198.149994
"2016-06-02" 197.960007 199.110001 196.850006 199.110001
"2016-06-03" 198.570007 199.110001 196.479996 198.5
"2016-06-06" 199.520004 199.520004 196.190002 197.210007
"2016-06-07" 197.759995 201.410004 197.270004 200.559998
"2016-06-08" 200.610001 201.779999 200.050003 201.029999
"2016-06-09" 200 200.690002 198.559998 199.470001
"2016-06-10" 198.089996 199.289993 194.860001 195.279999
"2016-06-13" 194.029999 195.460007 192.550003 192.589996
"2016-06-14" 191.649994 193.009995 189.660004 191.589996
"2016-06-15" 192.509995 194.580002 191.75 192.770004
"2016-06-16" 191.529999 193.160004 190.360001 192.809998
"2016-06-17" 192.740005 193.669998 191.190002 192.440002
"2016-06-20" 195.009995 198.380005 192.759995 195.660004
"2016-06-21" 196.690002 197.179993 195.179993 196.229996
"2016-06-22" 196.070007 197.520004 195.119995 195.300003
"2016-06-23" 197.520004 197.949997 195.869995 197.850006
"2016-06-24" 190.009995 190.800003 184.529999 185.479996
"2016-06-27" 183.110001 184.289993 177.339996 177.960007
"2016-06-28" 181.509995 184.419998 180.710007 184.419998
"2016-06-29" 186.399994 189.119995 184.919998 188.229996
"2016-06-30" 188.949997 190.360001 186.520004 189.759995
"2016-07-01" 189.789993 192 187.389999 189.369995
"2016-07-05" 187.619995 188.419998 184.490005 186.190002
"2016-07-06" 185.479996 188.559998 183.899994 188.429993
"2016-07-07" 188.789993 190.039993 187.050003 189.199997
"2016-07-08" 191.229996 195.779999 191.229996 194.199997
"2016-07-11" 194.979996 196.399994 194.589996 195.860001
"2016-07-12" 197.770004 197.770004 195.770004 195.820007
"2016-07-13" 197.130005 197.130005 195.110001 196.660004
"2016-07-14" 198.440002 198.479996 196.580002 197.429993
"2016-07-15" 198.179993 200.440002 197.050003 199.960007
"2016-07-18" 200.630005 200.830002 199.139999 199.759995
"2016-07-19" 199.619995 200.460007 197.880005 198.820007
"2016-07-20" 199.75 202.279999 198.110001 201.169998
"2016-07-21" 201.009995 201.470001 198.130005 198.880005
"2016-07-22" 199.5 203.179993 198.529999 203.070007
"2016-07-25" 203.449997 204.910004 201.550003 204.800003
"2016-07-26" 204.770004 205.210007 202.720001 205.059998
"2016-07-27" 206.070007 208.470001 203.690002 204.869995
"2016-07-28" 204.899994 207.270004 204.899994 207
"2016-07-29" 206.740005 209.419998 205.960007 208.940002
"2016-08-01" 209.110001 210.600006 206.820007 209.910004
"2016-08-02" 209.940002 211.5 206.729996 208.289993
"2016-08-03" 207.759995 208.580002 206.419998 208.580002
"2016-08-04" 208.580002 208.589996 206.160004 207.699997
"2016-08-05" 211.110001 214.050003 210.380005 214.020004
"2016-08-08" 214.020004 214.929993 212.789993 213.029999
"2016-08-09" 213.389999 214.809998 211.699997 212.389999
"2016-08-10" 212.520004 213.029999 210.509995 211.839996
